City ID,City Name,Timezone,Weather Condition,Weather Description,Temperature,Feels Like,Max Temperature,Min Temperature,Humidity,Cloud Coverage,Visibility,Wind Speed,Wind Direction,Atmospheric Pressure (hPa),Sea Level Pressure (hPa),Ground Level Pressure (hPa),Sunrise Time (Local),Sunset Time (Local),Latitude,Longitude
4908236,Round Lake,-5 UTC,Clouds,broken clouds,23.78 °C,23.31 °C,25.59 °C,20.31 °C,42%,78%,10000 m,2.24 m/s,153°,1014,1014,986,05:33 AM,08:03 PM,42.3534,-88.0934
4908237,Round Lake Beach,-5 UTC,Clouds,broken clouds,23.82 °C,23.35 °C,25.62 °C,20.34 °C,42%,72%,10000 m,1.34 m/s,119°,1014,1014,986,05:33 AM,08:03 PM,42.3717,-88.0901
4908242,Round Lake Heights,-5 UTC,Clouds,broken clouds,23.92 °C,23.46 °C,25.62 °C,20.98 °C,42%,72%,10000 m,2.24 m/s,153°,1014,1014,986,05:33 AM,08:03 PM,42.38,-88.1042
4908243,Round Lake Park,-5 UTC,Clouds,broken clouds,23.7 °C,23.22 °C,25.57 °C,20.29 °C,42%,78%,10000 m,1.34 m/s,119°,1014,1014,986,05:33 AM,08:03 PM,42.357,-88.0768
4908321,Rushville,-5 UTC,Clouds,overcast clouds,25.86 °C,25.83 °C,26.08 °C,24.29 °C,51%,100%,10000 m,2.68 m/s,135°,1011,1011,991,05:49 AM,08:07 PM,40.1212,-90.5632
4908543,Saint Anne,-5 UTC,Clouds,overcast clouds,27.89 °C,28.41 °C,27.89 °C,27.89 °C,51%,99%,10000 m,3.96 m/s,131°,1012,1012,990,05:35 AM,07:58 PM,41.025,-87.7139
4908737,Saint Charles,-5 UTC,Clouds,overcast clouds,25.58 °C,25.45 °C,26.64 °C,24.27 °C,48%,100%,10000 m,2.68 m/s,360°,1013,1013,985,05:35 AM,08:03 PM,41.9142,-88.3087
4909268,Saint Joseph,-5 UTC,Clouds,overcast clouds,24.85 °C,25.14 °C,24.85 °C,24.85 °C,67%,100%,10000 m,3.35 m/s,95°,1012,1012,988,05:39 AM,07:57 PM,40.1117,-88.0417
4910543,Sandwich,-5 UTC,Clouds,overcast clouds,26.8 °C,27.12 °C,27.31 °C,26.15 °C,48%,100%,10000 m,4.36 m/s,118°,1012,1012,988,05:37 AM,08:03 PM,41.6459,-88.6217
4910634,Sauk Village,-5 UTC,Clouds,overcast clouds,24.96 °C,24.9 °C,26.85 °C,24.37 °C,53%,100%,10000 m,1.79 m/s,317°,1013,1013,988,05:34 AM,07:59 PM,41.4884,-87.5675
4910652,Savanna,-5 UTC,Clouds,broken clouds,27.57 °C,26.98 °C,27.57 °C,27.57 °C,34%,78%,10000 m,4.58 m/s,122°,1011,1011,987,05:42 AM,08:11 PM,42.0945,-90.1568
4910663,Savoy,-5 UTC,Clouds,overcast clouds,24.62 °C,24.94 °C,24.62 °C,24.62 °C,69%,100%,10000 m,3.65 m/s,87°,1012,1012,988,05:40 AM,07:58 PM,40.0547,-88.2517
4910713,Schaumburg,-5 UTC,Clouds,overcast clouds,24.39 °C,24.16 °C,26.11 °C,22.41 °C,49%,100%,10000 m,2.24 m/s,68°,1013,1013,986,05:34 AM,08:02 PM,42.0334,-88.0834
4910743,Schiller Park,-5 UTC,Clouds,overcast clouds,23.28 °C,23.02 °C,26.32 °C,20.54 °C,52%,99%,10000 m,3.13 m/s,54°,1013,1013,990,05:34 AM,08:01 PM,41.9559,-87.8709
4911041,Sellers,-5 UTC,Clouds,overcast clouds,24.91 °C,25.21 °C,24.91 °C,24.91 °C,67%,100%,10000 m,3.29 m/s,95°,1012,1012,988,05:39 AM,07:58 PM,40.1864,-88.1048
4911059,Seneca,-5 UTC,Clouds,overcast clouds,26.17 °C,26.17 °C,26.17 °C,26.17 °C,47%,100%,10000 m,3.78 m/s,137°,1012,1012,991,05:38 AM,08:03 PM,41.3111,-88.6098
4911259,Sheldon,-5 UTC,Clouds,overcast clouds,25.4 °C,25.41 °C,25.4 °C,25.4 °C,54%,100%,10000 m,3.18 m/s,108°,1012,1012,989,05:35 AM,07:57 PM,40.7692,-87.5639
4911289,Sheridan,-5 UTC,Clouds,overcast clouds,27.21 °C,27.36 °C,27.21 °C,27.21 °C,46%,100%,10000 m,4.09 m/s,112°,1012,1012,990,05:38 AM,08:03 PM,41.53,-88.6798
4911382,Shirland,-5 UTC,Clouds,overcast clouds,28.36 °C,27.77 °C,28.36 °C,27.43 °C,37%,94%,10000 m,2.24 m/s,195°,1013,1013,985,05:38 AM,08:08 PM,42.4445,-89.1976
4911418,Shorewood,-5 UTC,Clouds,overcast clouds,26.81 °C,27.08 °C,27.23 °C,25.87 °C,47%,100%,10000 m,4.07 m/s,115°,1012,1012,992,05:36 AM,08:01 PM,41.52,-88.2017
4911455,Sidney,-5 UTC,Clouds,overcast clouds,24.75 °C,25.03 °C,24.75 °C,24.75 °C,67%,100%,10000 m,3.6 m/s,91°,1012,1012,988,05:39 AM,07:57 PM,40.025,-88.0734
4911516,Silvis,-5 UTC,Clouds,overcast clouds,27.98 °C,27.86 °C,29.05 °C,26.92 °C,43%,100%,10000 m,0.89 m/s,152°,1011,1011,988,05:45 AM,08:10 PM,41.5123,-90.4151
4911600,Skokie,-5 UTC,Clouds,overcast clouds,20.36 °C,19.73 °C,24.61 °C,17.77 °C,49%,100%,10000 m,2.68 m/s,6°,1013,1013,992,05:33 AM,08:01 PM,42.0334,-87.7334
4911640,Sleepy Hollow,-5 UTC,Clouds,overcast clouds,24.59 °C,24.31 °C,26.3 °C,23.43 °C,46%,100%,10000 m,0.89 m/s,125°,1013,1013,984,05:35 AM,08:03 PM,42.0942,-88.3026
4911802,Somonauk,-5 UTC,Clouds,overcast clouds,26.95 °C,27.14 °C,27.03 °C,26.1 °C,46%,100%,10000 m,4.51 m/s,118°,1012,1012,988,05:38 AM,08:04 PM,41.6336,-88.6812
4911825,South Barrington,-5 UTC,Clouds,overcast clouds,23.92 °C,23.57 °C,26 °C,21.27 °C,46%,100%,10000 m,0.89 m/s,45°,1014,1014,986,05:34 AM,08:03 PM,42.0914,-88.1217
4911830,South Beloit,-5 UTC,Clouds,overcast clouds,27.88 °C,27.37 °C,28.38 °C,27.44 °C,37%,95%,10000 m,3.58 m/s,112°,1013,1013,984,05:37 AM,08:07 PM,42.4931,-89.0368
4911868,South Chicago Heights,-5 UTC,Clouds,overcast clouds,24.86 °C,24.73 °C,26.72 °C,24.24 °C,51%,100%,10000 m,0.89 m/s,221°,1013,1013,988,05:34 AM,07:59 PM,41.4809,-87.6378
4911893,South Elgin,-5 UTC,Clouds,overcast clouds,25.17 °C,25 °C,26.38 °C,23.93 °C,48%,100%,10000 m,0.89 m/s,54°,1013,1013,984,05:35 AM,08:03 PM,41.9942,-88.2923
4911916,South Freeport,-5 UTC,Clouds,overcast clouds,28.97 °C,28.25 °C,28.97 °C,28.97 °C,36%,94%,10000 m,4.75 m/s,115°,1012,1012,983,05:40 AM,08:09 PM,42.2409,-89.5726
4911934,South Holland,-5 UTC,Clouds,overcast clouds,24.73 °C,24.56 °C,26.38 °C,24.47 °C,50%,100%,10000 m,0.89 m/s,221°,1013,1013,989,05:33 AM,07:59 PM,41.6009,-87.607
4911982,South Pekin,-5 UTC,Rain,light rain,23.04 °C,23.15 °C,25.42 °C,22.83 °C,67%,100%,10000 m,0.45 m/s,112°,1011,1011,993,05:44 AM,08:05 PM,40.4945,-89.6518
4912248,Spring Grove,-5 UTC,Clouds,broken clouds,24.86 °C,24.6 °C,25.58 °C,22.47 °C,46%,54%,10000 m,5.08 m/s,98°,1014,1014,985,05:34 AM,08:04 PM,42.4436,-88.2365
4912303,Spring Valley,-5 UTC,Clouds,overcast clouds,26.49 °C,26.49 °C,26.49 °C,26.49 °C,48%,100%,10000 m,4.49 m/s,123°,1011,1011,990,05:40 AM,08:05 PM,41.3275,-89.1998
4912398,Stark,-5 UTC,Clouds,overcast clouds,26.38 °C,26.38 °C,26.38 °C,26.38 °C,51%,100%,10000 m,4.94 m/s,120°,1011,1011,986,05:43 AM,08:07 PM,41.1,-89.8001
4912474,Steger,-5 UTC,Clouds,overcast clouds,24.89 °C,24.77 °C,26.73 °C,24.25 °C,51%,99%,10000 m,0.89 m/s,221°,1013,1013,988,05:34 AM,07:59 PM,41.47,-87.6364
4912492,Stephenson,-5 UTC,Clouds,overcast clouds,28.93 °C,28.45 °C,28.93 °C,28.93 °C,39%,88%,10000 m,4.67 m/s,117°,1012,1012,982,05:40 AM,08:09 PM,42.35,-89.6668
4912499,Sterling,-5 UTC,Clouds,overcast clouds,27.99 °C,27.35 °C,28.62 °C,27.99 °C,35%,96%,10000 m,5.26 m/s,116°,1010,1010,988,05:41 AM,08:08 PM,41.7886,-89.6962
4912555,Stickney,-5 UTC,Clouds,overcast clouds,24.36 °C,24.18 °C,26.39 °C,21.1 °C,51%,100%,10000 m,2.24 m/s,14°,1013,1013,991,05:34 AM,08:01 PM,41.8214,-87.7828
4912566,Stillman Valley,-5 UTC,Clouds,overcast clouds,29.18 °C,28.61 °C,29.18 °C,28.46 °C,38%,100%,10000 m,5.08 m/s,106°,1012,1012,985,05:38 AM,08:07 PM,42.1073,-89.1793
4912583,Stockton,-5 UTC,Clouds,scattered clouds,28.52 °C,27.78 °C,28.52 °C,28.52 °C,35%,44%,10000 m,4.02 m/s,126°,1012,1012,982,05:41 AM,08:11 PM,42.3497,-90.0068
4912602,Stone Park,-5 UTC,Clouds,overcast clouds,24.18 °C,24.01 °C,26.32 °C,21.03 °C,52%,99%,10000 m,1.79 m/s,36°,1013,1013,990,05:34 AM,08:01 PM,41.9056,-87.8837
4912691,Streamwood,-5 UTC,Clouds,overcast clouds,24.59 °C,24.38 °C,26.27 °C,23.19 °C,49%,100%,10000 m,2.24 m/s,68°,1013,1013,985,05:35 AM,08:03 PM,42.0256,-88.1784
4912698,Streator,-5 UTC,Clouds,overcast clouds,26.11 °C,26.11 °C,26.11 °C,26.11 °C,50%,100%,10000 m,3.78 m/s,128°,1012,1012,990,05:40 AM,08:03 PM,41.1209,-88.8354
4912783,Sugar Grove,-5 UTC,Clouds,overcast clouds,26.29 °C,26.29 °C,26.98 °C,24.98 °C,48%,100%,10000 m,1.79 m/s,73°,1013,1013,988,05:36 AM,08:03 PM,41.7614,-88.4437
4912845,Summit,-5 UTC,Clouds,overcast clouds,24.79 °C,24.71 °C,26.36 °C,21.08 °C,53%,100%,10000 m,2.24 m/s,14°,1013,1013,991,05:34 AM,08:01 PM,41.7881,-87.8103
4913005,Surrey,-5 UTC,Clouds,overcast clouds,28.35 °C,27.76 °C,28.35 °C,27.74 °C,37%,100%,10000 m,0.89 m/s,87°,1011,1011,986,05:47 AM,08:09 PM,40.9117,-90.4682
4913110,Sycamore,-5 UTC,Clouds,broken clouds,25.67 °C,25.6 °C,26.15 °C,25.05 °C,50%,77%,10000 m,2.68 m/s,102°,1013,1013,982,05:37 AM,08:05 PM,41.9889,-88.6868
4913271,Tazewell,-5 UTC,Clouds,overcast clouds,23.02 °C,23.05 °C,25.05 °C,22.46 °C,64%,100%,10000 m,0.45 m/s,112°,1012,1012,991,05:44 AM,08:04 PM,40.5334,-89.5501
4913515,Third Lake,-5 UTC,Clouds,broken clouds,23.46 °C,22.96 °C,25.62 °C,20.33 °C,42%,76%,10000 m,1.34 m/s,119°,1013,1013,987,05:33 AM,08:03 PM,42.3739,-88.0109
4913555,Thomasboro,-5 UTC,Clouds,overcast clouds,24.89 °C,25.18 °C,24.89 °C,24.89 °C,67%,100%,10000 m,3.44 m/s,92°,1012,1012,987,05:39 AM,07:58 PM,40.2417,-88.1842
4913605,Thornton,-5 UTC,Clouds,overcast clouds,24.72 °C,24.55 °C,26.36 °C,24.45 °C,50%,100%,10000 m,1.79 m/s,317°,1013,1013,989,05:33 AM,07:59 PM,41.5681,-87.6081
4913666,Tilton,-5 UTC,Clouds,overcast clouds,24.79 °C,24.92 °C,24.79 °C,24.79 °C,61%,100%,10000 m,3.48 m/s,112°,1011,1011,989,05:37 AM,07:56 PM,40.0953,-87.6475
4913723,Tinley Park,-5 UTC,Clouds,overcast clouds,25.24 °C,25.26 °C,26.68 °C,23.79 °C,55%,100%,10000 m,3.13 m/s,260°,1013,1013,988,05:34 AM,08:00 PM,41.5734,-87.7845
4913760,Toluca,-5 UTC,Clouds,overcast clouds,22.94 °C,22.7 °C,25.1 °C,22.94 °C,54%,100%,10000 m,4.43 m/s,119°,1011,1011,989,05:41 AM,08:04 PM,41.0023,-89.1334
4913764,Tomahawk Bluff,-5 UTC,Clouds,overcast clouds,26.32 °C,26.32 °C,26.32 °C,26.32 °C,46%,100%,10000 m,4.57 m/s,119°,1012,1012,989,05:40 AM,08:05 PM,41.3806,-89.0834
4913799,Toulon,-5 UTC,Clouds,overcast clouds,26.4 °C,26.4 °C,26.4 °C,26.4 °C,50%,100%,10000 m,4.99 m/s,120°,1011,1011,986,05:44 AM,08:07 PM,41.0937,-89.8648
4913816,Tower Lake,-5 UTC,Clouds,overcast clouds,23.88 °C,23.42 °C,25.62 °C,20.3 °C,42%,100%,10000 m,2.68 m/s,222°,1014,1014,985,05:34 AM,08:03 PM,42.232,-88.152
4913892,Tremont,-5 UTC,Clouds,overcast clouds,23.18 °C,23.25 °C,25.13 °C,22.53 °C,65%,100%,10000 m,3.72 m/s,103°,1012,1012,990,05:44 AM,08:04 PM,40.5275,-89.4926
4914065,Triumph,-5 UTC,Clouds,overcast clouds,28.22 °C,28.25 °C,28.22 °C,28.22 °C,45%,100%,10000 m,4.65 m/s,114°,1012,1012,988,05:39 AM,08:05 PM,41.4995,-89.022
4914209,Twin Grove,-5 UTC,Clouds,overcast clouds,21.03 °C,20.76 °C,21.03 °C,20.35 °C,60%,100%,10000 m,3.27 m/s,90°,1012,1012,985,05:42 AM,08:02 PM,40.4934,-89.0798
4914514,University Park,-5 UTC,Clouds,overcast clouds,24.98 °C,25.05 °C,26.35 °C,24.44 °C,58%,100%,10000 m,2.24 m/s,112°,1013,1013,989,05:34 AM,08:00 PM,41.5923,-87.6853
4914570,Urbana,-5 UTC,Clouds,overcast clouds,24.76 °C,25.09 °C,24.76 °C,24.76 °C,69%,100%,10000 m,3.48 m/s,90°,1012,1012,988,05:39 AM,07:58 PM,40.1106,-88.2073
4914628,Valley View,-5 UTC,Clouds,overcast clouds,28.41 °C,27.62 °C,28.45 °C,27.49 °C,34%,97%,10000 m,5.66 m/s,101°,1013,1013,985,05:37 AM,08:06 PM,42.2228,-88.9662
4914704,Venetian Village,-5 UTC,Clouds,broken clouds,23.64 °C,23.23 °C,25.59 °C,20.31 °C,45%,68%,10000 m,1.34 m/s,119°,1014,1014,987,05:33 AM,08:03 PM,42.3986,-88.0526
4914710,Vermilion,-5 UTC,Clouds,overcast clouds,24.84 °C,24.97 °C,24.84 °C,24.84 °C,61%,100%,10000 m,3.14 m/s,110°,1011,1011,989,05:38 AM,07:56 PM,40.1667,-87.7506
4914738,Vernon Hills,-5 UTC,Clouds,overcast clouds,23.08 °C,22.54 °C,25.32 °C,20.42 °C,42%,100%,10000 m,1.34 m/s,80°,1014,1014,988,05:33 AM,08:02 PM,42.2181,-87.9651
4914830,Villa Park,-5 UTC,Clouds,overcast clouds,24.93 °C,24.76 °C,26.68 °C,21.55 °C,49%,99%,10000 m,2.68 m/s,90°,1013,1013,988,05:34 AM,08:02 PM,41.8898,-87.989
4914934,Volo,-5 UTC,Clouds,broken clouds,24.07 °C,23.63 °C,25.61 °C,20.97 °C,42%,83%,10000 m,2.68 m/s,222°,1014,1014,985,05:34 AM,08:03 PM,42.3261,-88.1679
4915294,Wadsworth,-5 UTC,Clouds,broken clouds,23.02 °C,22.53 °C,24.58 °C,20.44 °C,44%,77%,10000 m,3.79 m/s,88°,1014,1014,989,05:32 AM,08:03 PM,42.4286,-87.924
4915397,Walnut,-5 UTC,Clouds,overcast clouds,26.77 °C,26.7 °C,26.77 °C,26.77 °C,40%,100%,10000 m,5.39 m/s,119°,1011,1011,988,05:41 AM,08:07 PM,41.5567,-89.5934
4915497,Warren,-5 UTC,Clouds,scattered clouds,28.6 °C,27.85 °C,28.6 °C,28.6 °C,35%,35%,10000 m,4.24 m/s,122°,1012,1012,980,05:41 AM,08:11 PM,42.4964,-89.9896
4915502,Warren,-5 UTC,Clouds,overcast clouds,27.75 °C,27.16 °C,28.32 °C,27.17 °C,35%,100%,10000 m,4.92 m/s,95°,1011,1011,986,05:47 AM,08:09 PM,40.85,-90.6168
4915525,Warrenville,-5 UTC,Clouds,overcast clouds,25.64 °C,25.49 °C,26.7 °C,24.6 °C,47%,100%,10000 m,1.34 m/s,103°,1013,1013,987,05:35 AM,08:02 PM,41.8178,-88.1734
4915533,Warsaw,-5 UTC,Clouds,overcast clouds,26.79 °C,26.76 °C,26.79 °C,26.79 °C,41%,100%,10000 m,3.4 m/s,100°,1011,1011,990,05:52 AM,08:12 PM,40.3592,-91.4346
4915543,Washburn,-5 UTC,Clouds,overcast clouds,25.15 °C,25.1 °C,25.53 °C,24.04 °C,53%,100%,10000 m,4.45 m/s,119°,1011,1011,988,05:42 AM,08:04 PM,40.9192,-89.2912
4915545,Washington,-5 UTC,Clouds,overcast clouds,24.37 °C,24.38 °C,25.42 °C,22.35 °C,58%,100%,10000 m,0.45 m/s,0°,1012,1012,988,05:43 AM,08:04 PM,40.7037,-89.4073
4915683,Waterman,-5 UTC,Clouds,overcast clouds,25.71 °C,25.51 °C,26.26 °C,25.64 °C,45%,99%,10000 m,5.02 m/s,120°,1012,1012,985,05:38 AM,08:04 PM,41.7717,-88.7737
4915695,Watertown,-5 UTC,Clouds,overcast clouds,29.12 °C,27.66 °C,29.25 °C,27.95 °C,1%,100%,10000 m,4.79 m/s,114°,1012,1012,984,05:39 AM,08:07 PM,41.9853,-89.2945
4915703,Watseka,-5 UTC,Clouds,overcast clouds,25.56 °C,25.58 °C,25.56 °C,25.56 °C,54%,100%,10000 m,2.07 m/s,105°,1012,1012,990,05:36 AM,07:58 PM,40.7762,-87.7364
4915725,Wauconda,-5 UTC,Clouds,overcast clouds,23.79 °C,23.32 °C,25.58 °C,20.26 °C,42%,98%,10000 m,2.68 m/s,222°,1014,1014,985,05:34 AM,08:03 PM,42.2589,-88.1393
4915734,Waukegan,-5 UTC,Clouds,overcast clouds,22.76 °C,22.24 °C,24.73 °C,18.3 °C,44%,90%,10000 m,3.35 m/s,75°,1014,1014,991,05:32 AM,08:02 PM,42.3636,-87.8448
4915764,Wayne,-5 UTC,Clouds,overcast clouds,25.2 °C,25 °C,26.57 °C,24.03 °C,47%,100%,10000 m,2.68 m/s,360°,1013,1013,985,05:35 AM,08:03 PM,41.9509,-88.2423
4915794,Webster,-5 UTC,Clouds,overcast clouds,25.41 °C,25.42 °C,25.41 °C,25.41 °C,54%,100%,10000 m,2.72 m/s,106°,1012,1012,989,05:35 AM,07:57 PM,40.7737,-87.6039
4915884,Wenona,-5 UTC,Clouds,overcast clouds,22.95 °C,22.66 °C,22.95 °C,22.95 °C,52%,100%,10000 m,4.28 m/s,121°,1011,1011,989,05:41 AM,08:04 PM,41.0525,-89.0504
4915963,West Chicago,-5 UTC,Clouds,overcast clouds,25.29 °C,25.1 °C,26.54 °C,24.02 °C,47%,99%,10000 m,2.68 m/s,360°,1013,1013,986,05:35 AM,08:02 PM,41.8847,-88.204
4915977,West Dundee,-5 UTC,Clouds,overcast clouds,24.57 °C,24.28 °C,26.23 °C,23.45 °C,46%,100%,10000 m,0.89 m/s,125°,1013,1013,984,05:35 AM,08:03 PM,42.0981,-88.2829
4916008,West Hallock,-5 UTC,Clouds,overcast clouds,24.92 °C,24.93 °C,25.37 °C,23.65 °C,56%,100%,10000 m,4.37 m/s,126°,1011,1011,988,05:43 AM,08:06 PM,40.9209,-89.6393
4916055,West Peoria,-5 UTC,Rain,moderate rain,24.43 °C,24.5 °C,25.73 °C,22.65 °C,60%,100%,10000 m,0.45 m/s,0°,1012,1012,990,05:44 AM,08:05 PM,40.6925,-89.6279
4916140,Westchester,-5 UTC,Clouds,overcast clouds,24.66 °C,24.49 °C,26.81 °C,21.05 °C,50%,100%,10000 m,2.68 m/s,90°,1013,1013,990,05:34 AM,08:01 PM,41.8506,-87.882
4916161,Western Springs,-5 UTC,Clouds,overcast clouds,25.14 °C,24.99 °C,26.73 °C,23.27 °C,49%,100%,10000 m,2.68 m/s,90°,1013,1013,990,05:34 AM,08:01 PM,41.8098,-87.9006
4916207,Westmont,-5 UTC,Clouds,overcast clouds,25.29 °C,25.13 °C,26.59 °C,23.12 °C,48%,100%,10000 m,3.58 m/s,106°,1013,1013,988,05:34 AM,08:01 PM,41.7959,-87.9756
4916252,Westville,-5 UTC,Clouds,overcast clouds,24.64 °C,24.78 °C,24.64 °C,24.64 °C,62%,100%,10000 m,3.55 m/s,112°,1011,1011,989,05:37 AM,07:56 PM,40.0423,-87.6386
4916288,Wheaton,-5 UTC,Clouds,overcast clouds,25.24 °C,25.07 °C,26.57 °C,23.54 °C,48%,99%,10000 m,1.34 m/s,317°,1013,1013,987,05:35 AM,08:02 PM,41.8661,-88.107
4916311,Wheeling,-5 UTC,Clouds,overcast clouds,22.47 °C,21.97 °C,25.07 °C,19.37 °C,46%,100%,10000 m,0.89 m/s,58°,1014,1014,989,05:33 AM,08:02 PM,42.1392,-87.929
4916416,White Willow (historical),-5 UTC,Clouds,overcast clouds,27.05 °C,27.4 °C,27.21 °C,26.76 °C,49%,100%,10000 m,3.92 m/s,117°,1012,1012,992,05:37 AM,08:02 PM,41.4748,-88.3848
4916434,Whiteside,-5 UTC,Clouds,overcast clouds,27.16 °C,26.83 °C,27.16 °C,27.16 °C,37%,100%,10000 m,5.46 m/s,116°,1011,1011,989,05:42 AM,08:09 PM,41.7506,-89.9168
4916470,Wichert,-5 UTC,Clouds,overcast clouds,27.92 °C,28.45 °C,27.92 °C,27.92 °C,51%,98%,10000 m,4.13 m/s,131°,1012,1012,990,05:35 AM,07:58 PM,41.0573,-87.7042
4916565,Will,-5 UTC,Clouds,overcast clouds,26.09 °C,26.09 °C,26.68 °C,25.58 °C,52%,100%,10000 m,1.79 m/s,21°,1013,1013,989,05:35 AM,08:00 PM,41.4334,-87.9667
4916698,Willow Springs,-5 UTC,Clouds,overcast clouds,25.28 °C,25.22 °C,26.8 °C,23.33 °C,52%,100%,10000 m,2.24 m/s,14°,1013,1013,990,05:34 AM,08:01 PM,41.7409,-87.8603
4916709,Willowbrook,-5 UTC,Clouds,overcast clouds,25.28 °C,25.17 °C,26.64 °C,23.17 °C,50%,100%,10000 m,2.68 m/s,90°,1013,1013,989,05:34 AM,08:01 PM,41.7697,-87.9359
4916710,Willowbrook,-5 UTC,Clouds,overcast clouds,25.2 °C,25.13 °C,26.73 °C,24.25 °C,52%,100%,10000 m,1.79 m/s,317°,1013,1013,988,05:33 AM,07:59 PM,41.4578,-87.5364
4916732,Wilmette,-5 UTC,Clouds,overcast clouds,20.06 °C,19.35 °C,23.59 °C,17.75 °C,47%,100%,10000 m,1.79 m/s,57°,1014,1014,992,05:33 AM,08:01 PM,42.0722,-87.7228
4916740,Wilmington,-5 UTC,Clouds,overcast clouds,26.94 °C,27.24 °C,28.09 °C,25.96 °C,48%,100%,10000 m,4.23 m/s,119°,1012,1012,992,05:36 AM,08:01 PM,41.3078,-88.1467
4916785,Wilton,-5 UTC,Clouds,overcast clouds,26.52 °C,26.52 °C,27.83 °C,25.61 °C,52%,99%,10000 m,4.13 m/s,115°,1012,1012,989,05:35 AM,08:00 PM,41.3795,-87.9342
4916826,Winfield,-5 UTC,Clouds,overcast clouds,25.33 °C,25.15 °C,26.57 °C,24.05 °C,47%,99%,10000 m,1.34 m/s,103°,1013,1013,987,05:35 AM,08:02 PM,41.8617,-88.1609
4916843,Winnebago,-5 UTC,Clouds,overcast clouds,28.11 °C,27.56 °C,28.11 °C,28.11 °C,37%,99%,10000 m,4.92 m/s,107°,1013,1013,985,05:38 AM,08:08 PM,42.2661,-89.2412
4916845,Winnebago,-5 UTC,Clouds,overcast clouds,28.22 °C,27.65 °C,28.22 °C,27.28 °C,37%,99%,10000 m,5.06 m/s,108°,1013,1013,985,05:38 AM,08:08 PM,42.35,-89.1834
4916891,Winnetka,-5 UTC,Clouds,overcast clouds,19.9 °C,19.2 °C,23.62 °C,17.67 °C,48%,100%,10000 m,1.79 m/s,57°,1014,1014,992,05:33 AM,08:01 PM,42.1081,-87.7359
4916894,Winthrop Harbor,-5 UTC,Clouds,broken clouds,22.26 °C,21.61 °C,23.71 °C,17.32 °C,41%,82%,10000 m,3.24 m/s,72°,1014,1014,992,05:32 AM,08:02 PM,42.4789,-87.8237
4916973,Wonder Lake,-5 UTC,Clouds,broken clouds,24.88 °C,24.52 °C,25.48 °C,23.21 °C,42%,68%,10000 m,0.45 m/s,133°,1014,1014,983,05:34 AM,08:04 PM,42.3853,-88.3473
4916975,Wood Dale,-5 UTC,Clouds,overcast clouds,24.34 °C,24.16 °C,26.19 °C,20.9 °C,51%,99%,10000 m,3.13 m/s,54°,1013,1013,988,05:34 AM,08:02 PM,41.9634,-87.979
4917010,Woodford,-5 UTC,Clouds,overcast clouds,24.77 °C,24.74 °C,25.4 °C,23.68 °C,55%,100%,10000 m,3.53 m/s,110°,1011,1011,986,05:42 AM,08:04 PM,40.7667,-89.2334
4917089,Woodridge,-5 UTC,Clouds,overcast clouds,25.68 °C,25.5 °C,26.63 °C,24.23 °C,46%,100%,10000 m,3.58 m/s,106°,1013,1013,988,05:35 AM,08:01 PM,41.747,-88.0503
4917123,Woodstock,-5 UTC,Clouds,broken clouds,24.7 °C,24.32 °C,25.35 °C,23.08 °C,42%,73%,10000 m,0.45 m/s,133°,1013,1013,982,05:35 AM,08:05 PM,42.3147,-88.4487
4917171,Worth,-5 UTC,Clouds,overcast clouds,25.35 °C,25.3 °C,26.86 °C,23.39 °C,52%,100%,10000 m,3.13 m/s,260°,1013,1013,990,05:34 AM,08:00 PM,41.6898,-87.7973
4917218,Wyoming,-5 UTC,Clouds,overcast clouds,25.14 °C,25.07 °C,25.14 °C,25.14 °C,52%,100%,10000 m,4.72 m/s,122°,1011,1011,986,05:43 AM,08:07 PM,41.0617,-89.7732
4917268,Yeoward Addition,-5 UTC,Clouds,overcast clouds,28.01 °C,27.36 °C,28.63 °C,28.01 °C,35%,99%,10000 m,5.22 m/s,115°,1010,1010,988,05:41 AM,08:08 PM,41.7581,-89.6607
4917298,Yorkville,-5 UTC,Clouds,overcast clouds,26.85 °C,27.17 °C,27.45 °C,25.85 °C,48%,100%,10000 m,0.89 m/s,15°,1012,1012,989,05:37 AM,08:03 PM,41.6411,-88.4473
4917358,Zion,-5 UTC,Clouds,overcast clouds,21.59 °C,20.95 °C,23.69 °C,17.3 °C,44%,85%,10000 m,3.24 m/s,71°,1014,1014,992,05:32 AM,08:02 PM,42.4461,-87.8328
4917466,Aberdeen,-5 UTC,Clouds,overcast clouds,26.97 °C,27.45 °C,27.36 °C,25.49 °C,51%,100%,10000 m,0.45 m/s,74°,1013,1013,988,05:32 AM,07:57 PM,41.4389,-87.1114
4917517,Akron,-4 UTC,Clouds,overcast clouds,24.84 °C,24.89 °C,25.44 °C,23.66 °C,58%,99%,10000 m,5.11 m/s,130°,1014,1014,985,06:28 AM,08:52 PM,41.0384,-86.0281
4917520,Albany,-4 UTC,Clouds,overcast clouds,21.83 °C,22.03 °C,22.75 °C,20.71 °C,75%,100%,10000 m,6.9 m/s,148°,1015,1015,981,06:27 AM,08:47 PM,40.3009,-85.2419
4917523,Albion,-4 UTC,Clouds,overcast clouds,24.44 °C,24.53 °C,24.88 °C,24.37 °C,61%,95%,10000 m,5.91 m/s,130°,1014,1014,981,06:25 AM,08:50 PM,41.3956,-85.4244
